Age,Income,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,Port_modem_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,DeviceProtection_Yes,TechSupport_Yes
-0.005138894016271534,-0.953879967808819,-0.6256649906471274,-1.06961212925078,0.5801232776265337,0,1,0,0,1,0,0,1,1,0,0,1,0
-1.0679501576460717,2.7591308476037315,-0.6256649906471274,0.8037074370382158,0.3507322663952313,1,0,0,0,1,0,0,1,0,0,1,0,1
-0.10175809980079883,1.372474228726635,-0.6256649906471274,1.161299849731184,-1.2848621437473147,0,1,0,0,0,0,1,1,1,0,0,0,0
0.28471872333731035,0.2654082359244667,-0.6256649906471274,1.2172431927124778,1.6910444270420422,1,0,0,1,0,0,1,1,1,0,0,1,1
-1.4061173778919174,0.3198194021356561,-0.6256649906471274,1.2826240783917406,-0.003236770799836356,0,1,0,0,0,0,1,1,0,1,0,0,0
0.6711955464754196,-0.5422844701071318,-0.6256649906471274,0.6881012244946204,2.0980830646631037,1,0,0,0,0,1,0,1,0,1,0,0,0
0.1397899146605194,-0.8067377707753506,-0.6256649906471274,-1.260869089844241,-0.17767257807645928,1,0,0,0,0,0,1,0,1,0,0,0,1
-0.5365445258311716,-0.9682940542782582,-0.6256649906471274,0.4813976067711856,1.6320126834437654,1,0,0,0,0,1,0,1,0,1,0,0,1
1.0576723696135288,-0.45831664799124566,2.525156515144347,1.3420087394618043,-0.3525209339619538,1,0,0,0,1,0,0,0,0,1,0,0,1
0.23640912044504672,0.42345932334529307,-0.6256649906471274,-1.185763413542378,-1.343197239584542,1,0,0,0,1,0,0,1,0,0,1,0,0
-1.30949817210739,-0.734849568420204,-0.6256649906471274,-0.6687283961619082,1.3404503637771796,1,0,0,0,1,0,0,1,0,1,0,0,0
0.8644339580444741,0.37529554314450575,-0.6256649906471274,-0.7620058763509832,-1.2257458393381344,0,1,0,0,1,0,0,0,1,0,0,1,1
-1.6476653923532356,1.9909951599182147,0.9497457622486098,1.3419913514310393,-0.003502480073347187,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.8264021431847536,0.33937962862037885,0.9497457622486098,0.9360825152511862,0.521951592992515,0,1,0,0,0,1,0,1,0,1,0,1,0
0.333028326229574,-0.0970537732973983,-0.6256649906471274,-0.7379577066502395,1.9821708902687465,0,1,0,0,1,0,0,0,1,0,0,0,1
-0.8747117460770172,-0.5488587338970373,-0.6256649906471274,1.2085726133715078,-0.5278307849014404,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.1645693634305991,-0.3694251200709945,0.9497457622486098,0.5805430241904792,1.6320126834437654,1,0,0,0,1,0,0,1,0,1,0,0,1
-0.8264021431847536,0.9074683002617033,-0.6256649906471274,0.9117982402846985,-0.23638267360680207,0,1,0,0,1,0,0,1,0,1,0,0,0
0.7678147522599469,1.8280837320379804,-0.6256649906471274,-0.8387848490450314,-1.401715954514464,0,1,0,0,0,1,0,1,0,1,0,0,0
-1.6959749952454992,-0.28327141205527406,-0.6256649906471274,-0.8210002955785864,-1.8667840990003854,1,0,0,0,1,0,0,1,0,0,1,1,0
-1.4061173778919174,-0.5216142575797101,-0.6256649906471274,-1.1668779761445247,-0.8182719978964593,1,0,0,0,1,0,0,1,0,1,0,1,1
-0.10175809980079883,0.5392190685345389,-0.6256649906471274,-0.747018760682082,0.8161243897321875,1,0,0,0,0,0,1,1,0,1,0,0,0
1.7340068101052197,-0.4916870236576086,-0.6256649906471274,1.1796608542175513,-0.5275627448448286,0,1,0,0,0,0,1,1,0,1,0,0,0
-0.05344849690853518,-0.02206853508217059,-0.6256649906471274,1.2027343930418677,-0.5267935864215086,1,0,0,0,0,0,1,1,1,0,0,1,1
1.6856972072129561,2.2362177338954883,-0.6256649906471274,1.263335838264803,2.2158831733692477,0,1,0,0,0,0,1,0,0,1,0,1,1
0.5745763406908923,0.24753265361084759,-0.6256649906471274,0.6042682361678094,-0.8193907737849251,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.3433061142621171,-1.064961602530707,-0.6256649906471274,-1.0169412047764192,-0.0035029462299668666,0,1,0,0,1,0,0,0,0,1,0,0,1
1.2026011782903197,-0.4829648931748431,-0.6256649906471274,0.9391643547039251,-1.2855473939789996,1,0,0,0,1,0,0,1,1,0,0,0,0
0.18809951755278306,-1.2061020088907797,0.9497457622486098,1.095178838742408,1.1661777113176248,1,0,0,0,1,0,0,0,1,0,0,1,0
-1.5510461865687082,1.912187461893741,-0.6256649906471274,1.1096309383126983,-0.2353198365127594,0,1,0,0,1,0,0,0,0,0,1,0,1
1.7340068101052197,0.01544112711822467,-0.6256649906471274,-1.2622491324859686,0.7543959300860885,0,1,0,0,1,0,0,0,0,1,0,0,0
0.1397899146605194,-1.3288690872275355,-0.6256649906471274,-0.9095522442547163,-0.5855060127349518,1,0,0,0,1,0,0,1,0,1,0,1,0
-0.10175809980079883,-0.24688353496181073,-0.6256649906471274,1.1759269636111294,-1.0519819502138597,1,0,0,0,1,0,0,1,1,0,0,0,1
-0.24668690847758978,-1.269670559954234,-0.6256649906471274,-1.0311098389235704,-1.2844609460521446,1,0,0,0,1,0,0,0,0,0,1,1,0
-0.05344849690853518,-0.44484386464620523,-0.6256649906471274,0.568310166546723,-1.5756576357736811,1,0,0,0,1,0,0,1,0,0,1,0,0
1.7340068101052197,-0.37217867206116967,-0.6256649906471274,-1.1057299563185274,-1.051314693627714,0,1,0,0,0,1,0,0,0,0,1,1,0
-0.05344849690853518,0.9345143774989573,-0.6256649906471274,1.396384135668909,-0.0019571708774035394,1,0,0,0,1,0,0,0,0,1,0,1,1
1.7340068101052197,-1.4090507207316334,-0.6256649906471274,0.8923278038353987,1.3995683463501924,0,1,0,1,1,0,0,1,0,1,0,1,1
-0.43992532004664436,-0.3076377907044066,-0.6256649906471274,-1.2231118126397929,-1.2257791229208164,0,1,0,0,0,1,0,1,0,0,1,1,0
-1.30949817210739,0.2677881508805838,0.9497457622486098,0.7683560584905558,1.865317079501597,0,1,0,0,1,0,0,0,0,1,0,0,1
-0.5365445258311716,-0.7774686624360458,0.9497457622486098,-1.0706046456068523,-0.003180832005413197,0,1,0,0,1,0,0,0,0,1,0,1,0
0.42964753201410133,-0.9694604136278498,-0.6256649906471274,0.6790397924621093,0.5834982515567388,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.05344849690853518,0.5583912369066962,-0.6256649906471274,0.5954842566261985,-0.5279146930930748,0,1,0,0,1,0,0,1,1,0,0,0,0
1.154291575398056,-0.7582938720496144,4.100567268040085,-1.2336416083042991,-0.3521994257410055,1,0,0,1,1,0,0,0,0,1,0,1,0
0.5745763406908923,-0.34002665902750123,-0.6256649906471274,-1.1357617926902515,-1.0507909200492638,0,1,0,1,1,0,0,1,0,0,1,0,1
-1.1645693634305991,-0.8255240660468374,-0.6256649906471274,0.7654949714283966,-0.5855060127349518,1,0,0,1,1,0,0,0,0,1,0,1,0
1.0576723696135288,-0.48040493323857164,-0.6256649906471274,-1.1792197681000198,-0.11975450595165685,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.4061173778919174,0.3652781376103389,2.525156515144347,-0.8930067769806029,0.17212901893407348,0,1,0,0,0,0,1,1,0,1,0,1,0
0.23640912044504672,1.1965798971682367,-0.6256649906471274,-1.2578172258445377,-0.585564282312476,1,0,0,0,1,0,0,1,0,0,1,0,0
-0.7780925402924899,0.6232756021333654,-0.6256649906471274,-0.9625492232229695,0.2879736006185031,0,1,0,0,0,1,0,0,1,0,0,0,1
0.043170708875992114,-0.7560245186953882,0.9497457622486098,0.9617234346180026,-0.23635470420959015,1,0,0,0,0,0,1,0,1,0,0,0,1
-0.29499651136985344,0.38920270685428715,-0.6256649906471274,-1.0460620520897181,0.28797346077151675,1,0,0,1,0,1,0,0,1,0,0,0,1
0.5745763406908923,-0.35432231785222734,-0.6256649906471274,1.4129866810440115,0.2296434227336185,0,1,0,0,1,0,0,1,0,1,0,0,1
0.333028326229574,0.8499902513545846,-0.6256649906471274,-1.1246817236861393,-0.17777746331600244,1,0,0,0,0,0,1,0,1,0,0,1,1
-0.8264021431847536,-1.061760123102041,-0.6256649906471274,0.39370409761390424,-0.9933347858272429,1,0,0,0,1,0,0,1,0,0,1,0,0
-1.5027365836764446,1.3863320111675879,-0.6256649906471274,1.3212689767666688,-1.051471508714747,0,1,0,0,1,0,0,0,0,1,0,0,1
1.3958395898593743,-0.08317938476604304,0.9497457622486098,1.314888325477298,-1.0516626329290268,0,1,0,0,0,0,1,0,1,0,0,1,0
1.1059819725057924,-1.3405261256877674,0.9497457622486098,1.2940846806691353,0.05917227751174664,1,0,0,1,1,0,0,0,0,0,1,0,0
0.8161243551522105,-0.5251981140900144,0.9497457622486098,-1.2560727849258755,-0.5858260991782082,0,1,0,0,1,0,0,0,0,1,0,0,1
0.1397899146605194,-0.03480890243998138,-0.6256649906471274,-1.2475682236298429,-0.759753259658706,0,1,0,0,1,0,0,0,0,0,1,1,1
0.8644339580444741,-0.553976468757685,-0.6256649906471274,-1.1869421218768823,1.340450783318138,1,0,0,0,0,0,1,1,0,1,0,0,0
-0.29499651136985344,0.033150648527817884,-0.6256649906471274,-0.8936576941322792,0.5801232776265337,0,1,0,1,0,0,1,1,1,0,0,1,0
-0.9230213489692809,0.04624411380787308,0.9497457622486098,-1.1876223882478865,-0.2943492493279351,1,0,0,0,1,0,0,1,1,0,0,0,1
-0.6331637316156989,-1.1950388566636296,-0.6256649906471274,1.016138520895332,2.156765190796236,0,1,0,0,1,0,0,0,0,1,0,0,0
1.299220384074847,0.4331603391570526,0.9497457622486098,-1.0534955688649374,-1.0516358056155344,0,1,0,0,1,0,0,0,0,0,1,0,1
0.42964753201410133,-0.40712138228722944,0.9497457622486098,0.5191825536245901,0.3507322663952313,0,1,0,1,0,0,1,0,0,0,1,0,1
-1.30949817210739,0.25362271876480424,-0.6256649906471274,1.2169166001346332,-0.29468488209447474,1,0,0,0,0,1,0,0,0,1,0,0,1
0.38133792912183767,-0.33964515595062095,2.525156515144347,-0.3615298986315581,-0.8193907737849251,0,1,0,0,1,0,0,0,0,1,0,0,0
0.1397899146605194,-1.3333164604387737,0.9497457622486098,-0.7318435458323743,-1.5763428860053663,1,0,0,0,0,0,1,0,0,0,1,0,0
-0.3916157171543807,-1.0166758986661741,0.9497457622486098,1.2859387662564614,-0.7599954280228969,0,1,0,1,1,0,0,1,1,0,0,0,1
1.154291575398056,-0.002499131547488549,-0.6256649906471274,-0.21307213369327818,-0.4696595664240415,0,1,0,0,0,1,0,1,1,0,0,0,1
-1.2128789663228627,1.2569661969077017,-0.6256649906471274,-0.5318721200202953,-0.8767070610208877,0,1,0,0,0,1,0,0,0,0,1,0,0
1.2509107811825833,0.0834282092359021,-0.6256649906471274,1.1292106169552818,-0.5279146930930748,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.1162597605383355,1.8212310977326422,-0.6256649906471274,0.6040758338273894,-0.9936657570275811,1,0,0,0,0,1,0,0,1,0,0,1,0
-1.5027365836764446,0.3311504368211427,-0.6256649906471274,-1.0347645499944989,1.4578425854406534,0,1,0,1,0,0,1,0,1,0,0,0,1
0.38133792912183767,-0.0947713098718018,0.9497457622486098,0.4242223596102672,0.23006995604109634,1,0,0,0,0,0,1,1,0,1,0,0,0
-0.24668690847758978,2.1516149473228925,0.9497457622486098,0.7512054121456913,1.9245772398437693,0,1,0,0,1,0,0,0,0,0,1,1,1
1.6856972072129561,-0.6252537417869682,0.9497457622486098,-1.147734283473337,-1.2840953161070954,0,1,0,1,1,0,0,0,0,0,1,0,1
1.3475299869671107,-0.4764649197893701,-0.6256649906471274,-0.933138843386797,-0.061758072899000226,0,1,0,1,1,0,0,0,0,1,0,0,0
-0.5365445258311716,1.776962756738397,-0.6256649906471274,0.9226052794057351,-0.4683049152857581,1,0,0,0,0,0,1,1,0,0,1,1,0
1.4924587956439015,-1.271072900588494,0.9497457622486098,1.0514426493593916,-1.867105280911699,0,0,1,0,1,0,0,0,0,0,1,0,1
-1.5510461865687082,-0.7760038304615867,-0.6256649906471274,0.6436793418983981,0.23006995604109634,0,1,0,1,0,0,1,0,0,1,0,0,0
1.5407683985361653,-0.49388951564784533,-0.6256649906471274,-0.9749820672235643,1.399567297497797,1,0,0,0,1,0,0,0,0,1,0,1,1
1.3475299869671107,0.9237667409894562,-0.6256649906471274,-1.2000894689786568,-1.1098324529365644,1,0,0,0,0,1,0,0,0,1,0,1,0
-1.1645693634305991,-0.8962826172522294,-0.6256649906471274,-1.095434640138889,-0.23635470420959015,1,0,0,0,1,0,0,1,1,0,0,0,1
1.2509107811825833,-0.5555330712317373,0.9497457622486098,1.0578493826949094,-0.7605198542206153,1,0,0,1,1,0,0,1,1,0,0,1,0
-1.5510461865687082,-0.5088537881124647,-0.6256649906471274,0.9710328350892475,1.45773770020111,0,0,1,1,1,0,0,1,1,0,0,1,1
1.589078001428429,-0.7928424061298025,0.9497457622486098,-1.1534992850734305,-0.8773876496863712,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.43992532004664436,1.1845946699213645,-0.6256649906471274,1.2655932582588858,-0.7601329442258546,1,0,0,1,0,1,0,0,0,0,1,1,0
-1.5027365836764446,0.4344669762703083,-0.6256649906471274,-1.2133256399249883,-0.7605198542206153,0,1,0,0,1,0,0,1,1,0,0,1,0
0.6228859435831559,-0.6479158111579413,0.9497457622486098,-0.9434327087998686,-1.401715954514464,0,1,0,0,1,0,0,1,0,1,0,0,0
-1.5510461865687082,-0.7743056392167333,-0.6256649906471274,-0.9323549446170345,0.583499137254317,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6476653923532356,1.6136654557574928,-0.6256649906471274,-1.2077406422433783,0.6426162341297511,1,0,0,0,1,0,0,1,0,0,1,1,1
0.42964753201410133,0.3987297957191988,-0.6256649906471274,-0.7033027682528004,0.46256864699658373,0,1,0,0,1,0,0,1,0,1,0,0,0
0.333028326229574,0.6825296287088018,-0.6256649906471274,1.2606732015537652,-0.9926332201138507,0,1,0,0,1,0,0,1,0,0,1,1,0
0.5745763406908923,-0.01126146624912352,-0.6256649906471274,-0.9245818097767247,-1.3427777452420293,0,1,0,1,1,0,0,0,0,0,1,0,1
-0.8747117460770172,1.26817661893658,4.100567268040085,1.2201228018074084,-1.3435442698804454,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.4061173778919174,-0.5259458251605095,-0.6256649906471274,-0.8567648288572465,-0.4691486587683089,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.6331637316156989,1.4596828604852983,-0.6256649906471274,-0.449925355030804,0.346655726751634,1,0,0,1,1,0,0,0,1,0,0,0,1
0.23640912044504672,0.5050529115359895,-0.6256649906471274,-1.0058652648626127,0.7005315326226631,0,1,0,0,1,0,0,1,1,0,0,1,0
-1.019640554753808,-1.0710499196751473,0.9497457622486098,0.15654685600847115,0.34706128301120304,1,0,0,0,1,0,0,1,0,1,0,1,1
-0.3433061142621171,1.7217116719547405,2.525156515144347,-1.2467605928818912,0.05579497279844041,1,0,0,0,1,0,0,1,1,0,0,1,0
0.6711955464754196,-1.3825356013848829,-0.6256649906471274,-0.6522936830837538,0.3510539144631653,0,1,0,0,1,0,0,0,0,0,1,1,0
-1.0679501576460717,-0.4876587357278459,-0.6256649906471274,-0.8613393354949814,1.6906940171106426,0,1,0,0,0,1,0,0,0,1,0,0,1
-1.30949817210739,1.6164579009594,-0.6256649906471274,0.4116099892950344,1.6906085706021607,1,0,0,0,1,0,0,1,1,0,0,0,0
0.7678147522599469,0.42249136307577423,-0.6256649906471274,1.3890993067797655,0.346977374819568,0,1,0,0,1,0,0,1,1,0,0,1,0
-0.7297829374002263,-0.5355096222252583,0.9497457622486098,-1.1776203771511966,-0.8773876496863712,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.05344849690853518,0.2786358609348796,-0.6256649906471274,0.8264683693094331,-0.003180832005413197,1,0,0,0,0,1,0,1,0,1,0,1,0
-1.019640554753808,0.26939326061870694,-0.6256649906471274,0.55126309238511,-0.0035887190480826414,1,0,0,1,0,0,1,1,1,0,0,0,0
-1.5027365836764446,-0.09207762720755179,0.9497457622486098,-0.8195899750832878,-0.29436323402654074,0,1,0,0,0,1,0,0,0,1,0,1,0
1.5407683985361653,-0.3741045415454899,-0.6256649906471274,1.3624245555837766,-0.2353198365127594,0,1,0,1,1,0,0,1,0,0,1,0,1
-1.1162597605383355,0.3737865739297661,-0.6256649906471274,1.060518823417986,0.521951592992515,0,1,0,0,1,0,0,1,0,1,0,1,0
-1.1162597605383355,0.1605787942391502,-0.6256649906471274,-0.6465216128711538,-0.7612214199340075,1,0,0,1,1,0,0,0,1,0,0,0,0
1.5407683985361653,2.248421462331868,0.9497457622486098,0.7216329078226695,-0.29468488209447474,0,1,0,0,0,1,0,1,0,1,0,0,1
-0.7297829374002263,0.07849139336016671,-0.6256649906471274,-1.0886504731355728,-0.469232566959944,0,1,0,0,1,0,0,1,1,0,0,0,0
1.009362766721265,-0.5876475020608104,-0.6256649906471274,0.45531480462253987,-0.8182719978964593,0,1,0,0,0,1,0,1,0,1,0,1,1
-0.5365445258311716,2.0579933056521806,-0.6256649906471274,1.1244156784715338,-0.8183559060880944,0,1,0,1,0,0,1,1,1,0,0,1,0
-0.05344849690853518,-0.9158375997084041,0.9497457622486098,0.49024773642983666,2.4486491585307553,1,0,0,1,0,1,0,0,0,1,0,1,0
0.23640912044504672,1.084011580352939,-0.6256649906471274,-1.165287954131278,-2.158666668265045,1,0,0,0,0,0,1,0,0,0,1,0,0
0.7195051493676832,0.5913569483700911,0.9497457622486098,1.025742761888242,2.4486491585307553,0,1,0,0,1,0,0,0,0,1,0,1,0
0.23640912044504672,-0.2965383672797982,-0.6256649906471274,-0.9794168226670356,-1.051471508714747,0,1,0,0,1,0,0,0,0,1,0,0,1
1.009362766721265,-0.14268949473558243,0.9497457622486098,1.0086340736176143,0.23012356405241846,0,1,0,0,1,0,0,0,0,1,0,1,0
-0.8747117460770172,-0.8189546092831009,0.9497457622486098,-1.054765699382796,0.6415277584215981,0,1,0,1,0,0,1,1,1,0,0,0,1
1.299220384074847,-0.8689293273425276,-0.6256649906471274,-1.171266842458004,-0.003181834242146734,0,1,0,0,1,0,0,0,0,1,0,1,0
-0.6331637316156989,2.7294806731899253,-0.6256649906471274,-0.948830489970034,0.5214408251837681,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.3433061142621171,2.541938480221255,-0.6256649906471274,0.8938042744477376,0.1713878299079648,0,1,0,0,0,0,1,1,0,1,0,0,0
0.6228859435831559,2.8349214812034838,-0.6256649906471274,1.414162641124653,-0.5862448709779594,1,0,0,1,0,0,1,0,0,1,0,0,0
-1.30949817210739,-1.2989562743839413,-0.6256649906471274,-0.3812044554420108,-0.23638267360680207,1,0,0,0,1,0,0,1,0,1,0,0,0
-0.9713309518615445,0.2743012343374272,-0.6256649906471274,1.2782865207172427,0.4629478187914502,1,0,0,0,1,0,0,1,0,1,0,0,1
-0.005138894016271534,-0.3039936278657984,0.9497457622486098,0.6625782413364699,-0.061918896932967225,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.10175809980079883,1.7200313978074264,-0.6256649906471274,0.6693988854043252,-0.585144741354302,1,0,0,1,1,0,0,1,0,0,1,0,1
0.1397899146605194,-0.4634134067377005,-0.6256649906471274,-0.834897306458751,-1.0516358056155344,1,0,0,0,1,0,0,1,0,0,1,0,1
0.7195051493676832,-0.42617818203132674,2.525156515144347,0.6757591246575805,0.9875977716874768,1,0,0,0,1,0,0,1,0,1,0,1,0
-0.24668690847758978,-0.2183297995169539,-0.6256649906471274,0.8844332598674778,-1.110237543039513,1,0,0,0,0,1,0,0,1,0,0,0,0
1.2026011782903197,0.49874871521631536,0.9497457622486098,0.5131576009645619,1.6906085706021607,0,1,0,0,1,0,0,0,1,0,0,0,0
1.3958395898593743,0.9326322082525386,-0.6256649906471274,-0.7114065616729488,-1.343196983198401,0,1,0,0,0,0,1,1,0,0,1,0,0
-1.2128789663228627,-0.9019361170295498,-0.6256649906471274,0.46697272324904904,-0.8193907737849251,1,0,0,1,1,0,0,0,0,1,0,0,0
1.6373876043206925,0.15154158504111492,-0.6256649906471274,-1.043001789368755,0.8130011403768875,0,1,0,1,0,1,0,0,1,0,0,1,1
0.6228859435831559,0.7100909317509151,-0.6256649906471274,0.6650235276629473,-0.2943492493279351,0,1,0,0,0,1,0,0,1,0,0,0,1
0.09148031176825576,-0.3339156177593519,0.9497457622486098,-0.9818100961014857,-1.8678716423952983,1,0,0,1,1,0,0,0,1,0,0,0,0
0.6228859435831559,-0.10097018861813313,0.9497457622486098,1.1796370401754168,-0.23603305614165615,1,0,0,0,0,0,1,0,1,0,0,1,0
0.7678147522599469,-1.0098870667081723,-0.6256649906471274,-0.7039153444186393,-0.4693374521994878,0,1,0,1,1,0,0,1,1,0,0,1,0
-1.2128789663228627,-0.12159757491241106,0.9497457622486098,-1.1963457742822883,1.3998130785757938,1,0,0,1,1,0,0,0,0,0,1,0,0
-0.29499651136985344,0.9678047817299604,-0.6256649906471274,-1.2444961911398555,0.5803669609997396,0,1,0,0,0,1,0,0,0,1,0,1,1
0.47795713490636493,1.1791898244977037,-0.6256649906471274,0.4251167091926517,2.4486491585307553,0,1,0,0,1,0,0,0,0,1,0,1,0
0.9610531638290014,-0.9318712169944738,-0.6256649906471274,1.353029348960714,-0.8193907737849251,1,0,0,0,1,0,0,0,0,1,0,0,0
0.42964753201410133,-1.2739920764803159,0.9497457622486098,-0.6706146194992281,-0.003236770799836356,0,1,0,0,1,0,0,1,0,1,0,0,0
-1.1162597605383355,-0.8511310944499941,-0.6256649906471274,0.44037130418280757,-1.2844612490539475,0,1,0,0,1,0,0,0,0,0,1,1,0
1.2509107811825833,1.6511554528508325,-0.6256649906471274,0.6392748781055223,0.521951592992515,1,0,0,1,1,0,0,0,0,1,0,1,0
-0.10175809980079883,-0.6258755961723069,-0.6256649906471274,-0.6809903598571622,-1.0515577476894828,0,1,0,0,1,0,0,0,1,0,0,0,0
0.18809951755278306,-0.4220384584949151,-0.6256649906471274,0.6641923041922527,-1.3435442698804454,1,0,0,0,0,0,1,1,1,0,0,0,0
0.23640912044504672,0.8172919853471472,0.9497457622486098,-0.8231428033693537,-0.4689575345540296,1,0,0,0,0,1,0,0,1,0,0,1,1
1.2509107811825833,-0.9397359488096113,0.9497457622486098,1.2973343524188226,0.22980191598448446,0,1,0,0,0,1,0,1,0,1,0,0,1
-1.1162597605383355,0.14002176532789376,0.9497457622486098,-1.2394154350860067,-0.5859115689945209,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.7297829374002263,-1.1166930701537747,-0.6256649906471274,1.2156725999336073,1.1658560632496908,1,0,0,0,1,0,0,1,1,0,0,0,1
0.333028326229574,-0.8879559739224727,-0.6256649906471274,1.316886437012583,1.690694809576897,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.10175809980079883,0.26991810047590403,0.9497457622486098,-1.076053222847092,-1.1098319867799444,0,1,0,0,1,0,0,0,0,1,0,1,0
1.299220384074847,1.7349384229603952,2.525156515144347,1.2359175597532819,0.8161243897321875,0,1,0,0,0,1,0,0,0,1,0,0,0
0.8161243551522105,-1.183045326371556,-0.6256649906471274,1.310018164860459,-0.5280755171270418,1,0,0,0,1,0,0,1,1,0,0,0,0
-1.6959749952454992,-1.0619174439584864,-0.6256649906471274,1.1294521593826459,-1.0524014911720343,1,0,0,1,0,0,1,0,1,0,0,0,0
0.8644339580444741,-0.17545593311414637,2.525156515144347,1.2886323990223416,-0.5279146930930748,1,0,0,1,0,1,0,0,1,0,0,0,0
-0.43992532004664436,0.011182101932342032,-0.6256649906471274,-0.8062253834371398,0.17212901893407348,1,0,0,1,0,0,1,0,0,1,0,1,0
1.0576723696135288,1.5024623343742385,0.9497457622486098,0.26345073715491707,-0.8182719978964593,1,0,0,0,0,0,1,1,0,1,0,1,1
1.3958395898593743,-0.9552927965001754,0.9497457622486098,0.9135793794360915,0.5211195034254681,0,1,0,0,0,0,1,1,1,0,0,0,1
-0.1500677026930625,-0.8536491021578801,-0.6256649906471274,0.3451090876341126,-1.575988606974019,1,0,0,0,1,0,0,1,1,0,0,1,0
0.9127435609367378,0.11566368972396246,-0.6256649906471274,-0.8899147315098063,1.5737570906181124,0,1,0,0,0,0,1,1,0,1,0,0,0
-0.3916157171543807,-0.028486352020388652,-0.6256649906471274,0.7121432010324062,-0.7021034373609947,0,1,0,0,1,0,0,0,1,0,0,1,1
-1.4061173778919174,-0.2928588072484897,0.9497457622486098,-1.1319255395027181,0.23080881428410396,0,1,0,0,1,0,0,1,0,1,0,1,0
1.154291575398056,-0.7772654563298037,-0.6256649906471274,1.2095115670328107,0.7002098845547291,1,0,0,0,1,0,0,1,1,0,0,0,1
0.5745763406908923,1.8451355648671561,0.9497457622486098,0.8578715308714607,-1.2845148570652698,1,0,0,0,0,1,0,0,0,0,1,0,0
1.4924587956439015,-1.1483700616014536,-0.6256649906471274,-0.9323266711498098,0.8750605712233246,1,0,0,0,0,1,0,1,0,0,1,0,1
0.7678147522599469,-0.05294056814770348,0.9497457622486098,-0.5763814337932106,-0.46933845443622135,0,1,0,0,0,1,0,0,1,0,0,1,0
-1.6959749952454992,-1.0691760534739299,2.525156515144347,0.8195811971238686,1.924320853702662,1,0,0,0,1,0,0,1,0,1,0,1,0
0.47795713490636493,1.0813664049527598,-0.6256649906471274,1.3740469421474182,-0.7605198542206153,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.0679501576460717,-1.2947265283574527,-0.6256649906471274,1.2021836460674236,-0.5268821561793451,0,1,0,0,1,0,0,0,0,0,1,0,0
0.47795713490636493,1.2393423279643954,-0.6256649906471274,-0.9540257116194081,-0.35252053772882624,1,0,0,0,0,0,1,0,0,1,0,0,1
0.7678147522599469,2.208690517038938,-0.6256649906471274,-1.1417339764569148,0.0562145137566151,1,0,0,1,1,0,0,1,1,0,0,1,1
1.2026011782903197,-0.15020331364037082,-0.6256649906471274,1.1952272997594686,-0.9937193650389031,0,1,0,0,1,0,0,0,1,0,0,0,0
-1.019640554753808,0.3085451777594416,-0.6256649906471274,1.069035934487423,2.156765190796236,1,0,0,0,0,0,1,1,0,1,0,0,0
-0.9230213489692809,-0.9258978314757143,0.9497457622486098,1.0581669032567027,-1.110237543039513,0,1,0,1,0,1,0,1,1,0,0,0,0
1.4924587956439015,-1.2000241798034357,2.525156515144347,0.27289621786693047,-0.8186775541560284,0,1,0,0,0,1,0,0,1,0,0,0,1
1.589078001428429,0.7251985409958513,-0.6256649906471274,1.1569433920232457,-0.5862448709779594,1,0,0,0,1,0,0,1,0,1,0,0,0
-1.5510461865687082,-0.9704996052851483,-0.6256649906471274,-0.810916749737636,1.1076843786156727,0,1,0,1,1,0,0,0,0,1,0,0,1
-0.8747117460770172,0.5881943621531579,-0.6256649906471274,-1.031202442963816,0.28832510601796063,1,0,0,0,1,0,0,1,0,1,0,0,1
1.1059819725057924,1.1123546806511104,-0.6256649906471274,-1.084995433468663,-0.2940276012600011,0,1,0,0,1,0,0,0,1,0,0,1,0
0.23640912044504672,-0.8370801569575167,0.9497457622486098,1.178891244855871,-1.8091897493404774,1,0,0,0,0,0,1,0,1,0,0,0,0
0.47795713490636493,-0.4033487407491908,0.9497457622486098,-0.9442960245273446,-1.867105280911699,0,1,0,0,0,1,0,0,0,0,1,0,1
1.154291575398056,1.2598814397781126,-0.6256649906471274,0.489281188719711,-0.2940276012600011,0,0,1,0,1,0,0,1,1,0,0,1,0
1.0576723696135288,0.03286310096242577,-0.6256649906471274,1.4034928162463916,-0.7601888830202779,0,1,0,1,1,0,0,0,0,0,1,0,0
