Age,Income,Yearly_equip_failure,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,Port_modem_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,OnlineSecurity_Yes,DeviceProtection_Yes,TechSupport_Yes
-1.2611885692151263,2.091548533324867,2.525156515144347,-0.9518816877435584,0.2299644181822839,1,0,0,1,0,0,1,0,0,1,0,0,1,0
-0.43992532004664436,-0.31272843141755535,-0.6256649906471274,-0.9201872677454035,0.6957148994210144,1,0,0,0,0,0,1,1,0,1,0,0,0,0
-0.3916157171543807,1.4196844697364108,0.9497457622486098,-1.0693919290813771,1.399161158542453,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-0.9713309518615445,1.7178874641359776,-0.6256649906471274,-1.2035080140013337,-0.876706152015478,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.8264021431847536,-0.3048658846143128,0.9497457622486098,-0.9006423504223237,-0.41065665461272444,0,1,0,0,1,0,0,1,1,0,0,1,1,0
-0.29499651136985344,1.617365117898236,-0.6256649906471274,-0.9969105007632307,0.2299644181822839,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.1397899146605194,0.7592427743306559,-0.6256649906471274,-1.2366928998975895,0.7544511929534121,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.3475299869671107,-0.10142904111609914,0.9497457622486098,-1.2022884950892225,1.1086872446605271,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-1.30949817210739,-1.3466598910796255,-0.6256649906471274,-1.2037508874824527,1.1670479324962033,1,0,0,0,0,1,0,0,0,0,1,1,0,1
-0.9713309518615445,0.4473668494964597,-0.6256649906471274,-0.43112705895873105,-0.41065665461272444,0,1,0,1,0,1,0,1,1,0,0,1,1,0
0.38133792912183767,-1.348628586797089,0.9497457622486098,-1.0451835084540995,-0.7025392005695522,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1.299220384074847,2.1006617809368513,0.9497457622486098,-0.7855976548482277,-0.5275092999883231,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1.0576723696135288,-0.9809286670603472,-0.6256649906471274,-0.385670669424142,0.5212504468200813,0,1,0,0,0,0,1,1,0,1,0,1,0,0
1.2026011782903197,-1.4966259974862905,-0.6256649906471274,-1.0765031174664963,-0.4102764339654626,1,0,0,0,1,0,0,0,1,0,0,1,1,1
1.0576723696135288,-1.1467653888657094,0.9497457622486098,-0.945597464273599,-0.5273083398693573,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.23640912044504672,-0.9263903331568645,-0.6256649906471274,-0.9366632278029368,1.6906089901431192,0,1,0,0,0,0,1,0,1,0,0,1,0,0
-0.3433061142621171,0.17514714254838187,-0.6256649906471274,-0.5507188508300644,0.22980261521941497,1,0,0,0,0,1,0,0,0,1,0,0,0,1
-1.2128789663228627,1.1898666666218045,-0.6256649906471274,-1.2414936734642614,-0.6440819716978339,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.488234922938908,1.8141752573210623,-0.6256649906471274,-0.9865844569470253,1.1086872446605271,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.6228859435831559,0.2978364344616727,-0.6256649906471274,-1.2134177215305095,-0.002886640562408874,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1.4924587956439015,0.5086931413531864,-0.6256649906471274,-0.7713556128955953,1.92348862428863,0,1,0,1,1,0,0,0,1,0,0,0,0,1
0.7678147522599469,0.9174865798006281,-0.6256649906471274,-1.1460977385741766,-1.8678716190874673,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.599355789460972,-0.25671652549203305,0.9497457622486098,-0.7399911419700235,-1.5176616921854758,0,1,0,0,1,0,0,1,0,0,1,1,0,0
-0.8747117460770172,0.6456322068414067,2.525156515144347,-0.6488884357088047,1.458249097321294,0,1,0,0,0,1,0,1,0,1,0,1,1,1
1.6856972072129561,-1.2630407968621935,-0.6256649906471274,-1.007283099935607,1.8656388907243484,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0.8644339580444741,-0.3070692506093078,-0.6256649906471274,-0.9837110521660724,-0.46939294814512156,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1.589078001428429,0.013354440758426827,-0.6256649906471274,-1.0153979320714865,-0.23619220201179073,0,1,0,0,0,1,0,1,1,0,0,0,1,0
-1.4061173778919174,-1.0967500295850345,-0.6256649906471274,-0.7817469098710538,-1.8678716190874673,1,0,0,1,0,0,1,1,1,0,0,0,0,0
1.1059819725057924,-1.232888506714899,-0.6256649906471274,-1.0105467200989733,-0.2943630475638925,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1.2509107811825833,0.8460812650742933,-0.6256649906471274,-0.8020940300414817,0.40973601728846526,1,0,0,0,0,1,0,1,0,0,1,1,1,0
1.1059819725057924,1.6032272169323343,-0.6256649906471274,-1.0623088962272738,0.05656156736034911,1,0,0,0,1,0,0,0,0,0,1,1,1,1
-1.4061173778919174,1.3095664252602521,-0.6256649906471274,-0.7340035713081358,1.6330147104067037,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1.154291575398056,0.040861992507921045,-0.6256649906471274,-0.9722579095428763,0.700209931170391,1,0,0,0,1,0,0,0,1,0,0,1,0,1
0.42964753201410133,1.8658555956657854,-0.6256649906471274,-1.0465426901839177,0.35073310547714753,0,1,0,1,1,0,0,1,0,0,1,0,0,1
-1.5510461865687082,-0.6532747713318053,-0.6256649906471274,-1.1788579151283887,2.7402095902630292,1,0,0,0,1,0,0,0,0,1,0,1,1,1
-0.6814733345079627,0.6753448725954122,-0.6256649906471274,-0.7809048132111212,-0.17751040218829384,0,1,0,1,0,0,1,1,1,0,0,1,1,0
-1.454426980784181,0.3441206674303156,0.9497457622486098,-0.6936453599538206,0.5215258521512915,0,1,0,1,0,0,1,1,0,1,0,0,1,1
1.6373876043206925,0.7366082361095605,0.9497457622486098,-1.007215848853819,1.6319271903196224,1,0,0,0,1,0,0,1,1,0,0,0,0,0
-1.2611885692151263,0.31643307070066695,-0.6256649906471274,-1.0471164421656645,-1.1101535649243852,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.333028326229574,-0.7317905517670972,0.9497457622486098,-1.0128269665328433,1.166943117180153,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1.299220384074847,0.10686202480821606,0.9497457622486098,-1.100125713640067,-0.8187104648134138,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0.1397899146605194,-0.478868432873954,-0.6256649906471274,-1.2262522657456378,1.399567297497797,0,1,0,0,0,0,1,1,0,1,0,0,1,1
-1.599355789460972,0.9912416563189278,-0.6256649906471274,-1.162509370402293,-0.4102764339654626,0,1,0,0,1,0,0,1,1,0,0,1,1,1
-0.6814733345079627,0.06862519064913912,-0.6256649906471274,-0.8762051473472582,0.5214408251837681,0,1,0,0,1,0,0,1,1,0,0,0,1,0
-1.1162597605383355,-0.10235242714295827,-0.6256649906471274,-0.6252699817043628,1.399132583141635,0,1,0,0,0,1,0,0,0,1,0,1,0,0
-0.29499651136985344,0.03456304021679518,-0.6256649906471274,-1.2646136384819202,1.9832579441992089,0,1,0,0,0,1,0,0,0,0,1,1,1,1
-0.8747117460770172,-1.4720393696381342,-0.6256649906471274,-0.7887872758996662,-0.2363825803754776,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.6228859435831559,-1.330747323452543,-0.6256649906471274,-0.6753207096817754,-1.8678716190874673,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1.1059819725057924,0.7215639922095816,0.9497457622486098,-1.264933563770568,0.28824007905043664,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.8161243551522105,-0.5119923391985522,-0.6256649906471274,-0.6579627178740517,-0.00307701892609575,0,1,0,0,1,0,0,1,0,1,0,1,0,0
-0.43992532004664436,-0.8929893673239705,0.9497457622486098,-1.199285930654946,-1.4017149988933928,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9610531638290014,-1.0750729635763616,0.9497457622486098,-0.732748799222051,-0.5268231873668904,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0.9127435609367378,-0.1896139361894826,-0.6256649906471274,-1.2037503337870732,-0.23600235972821637,1,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.5365445258311716,2.240256509882347,-0.6256649906471274,-1.1108668545437093,-1.0516616073844622,1,0,0,0,1,0,0,1,1,0,0,0,1,0
0.23640912044504672,-0.8009894414817839,-0.6256649906471274,-1.0315439719356876,-1.052016026262796,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0.7195051493676832,-1.2708338602871725,-0.6256649906471274,-1.2025205020339156,1.57375634476752,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-1.6476653923532356,-0.20247316819438543,-0.6256649906471274,-1.0608573871914997,-0.2352664848875784,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1.2509107811825833,0.5597844004909971,0.9497457622486098,-0.9170774702291977,0.2883795997268609,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0.043170708875992114,1.7780495816550084,-0.6256649906471274,-0.7305299776322607,1.6324381445910168,1,0,0,1,0,1,0,0,0,1,0,1,0,0
-1.6476653923532356,-0.3953035269515199,-0.6256649906471274,-0.48740846608216637,1.399161158542453,0,1,0,0,0,1,0,1,1,0,0,0,0,1
-0.3433061142621171,-0.4158531268223333,-0.6256649906471274,-1.1313488431981618,-0.5273083398693573,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0.47795713490636493,-0.6553417925845475,-0.6256649906471274,-0.9769578293937065,1.9238097362764501,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1.5407683985361653,-0.16538128026832866,0.9497457622486098,-0.40886966175642486,0.7005310431582118,0,1,0,1,1,0,0,1,1,0,0,1,1,0
0.5262667377986286,-0.7387004333840865,-0.6256649906471274,-0.8987323372349122,2.681527790439533,1,0,0,0,0,1,0,1,0,1,0,0,1,1
-1.5510461865687082,-1.2129572652103922,-0.6256649906471274,-0.9465907524314369,-0.6440819716978339,1,0,0,1,0,1,0,1,0,1,0,0,0,0
-1.6959749952454992,0.4755854041166116,-0.6256649906471274,-1.1491044425693777,-0.9933009195487859,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1.444149192751638,0.14399761297217437,-0.6256649906471274,-1.196579967167049,-1.2845154397610452,1,0,0,0,0,1,0,0,0,0,1,1,0,0
-0.9713309518615445,1.6294814458588127,0.9497457622486098,-1.0617428380333394,-0.4688275001648262,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0.23640912044504672,-1.2061889723642039,-0.6256649906471274,-0.6405284606513906,1.341132164449876,0,1,0,0,1,0,0,1,0,0,1,0,0,0
-1.4061173778919174,-0.6284884333964391,0.9497457622486098,-1.0264768937226394,1.400248678629535,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1.6856972072129561,-1.0745568637667449,0.9497457622486098,-1.082569415310477,-1.1101535649243852,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.6331637316156989,-1.442349428007838,-0.6256649906471274,-1.2251390221751612,1.7497255043227782,1,0,0,0,1,0,0,1,1,0,0,1,1,1
-1.30949817210739,0.8481203181747783,-0.6256649906471274,-1.1791448514292688,-0.2946841595517133,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0.8161243551522105,-0.6084780944613305,0.9497457622486098,-1.0485832452974986,0.8168046987036988,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5510461865687082,-1.0412511644524762,-0.6256649906471274,-1.208228940521131,1.7497255043227782,1,0,0,0,1,0,0,0,1,0,0,1,1,1
1.0576723696135288,-0.8104876881896804,2.525156515144347,-1.2364367393527613,0.8130022591527758,0,1,0,0,1,0,0,1,1,0,0,0,1,1
0.6711955464754196,1.0620810529644376,0.9497457622486098,-1.2317101996364321,1.340450783318138,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-1.1645693634305991,1.0459783893024834,0.9497457622486098,-0.9925450999752696,0.1140510317807138,0,1,0,0,0,0,1,0,1,0,0,1,1,1
-1.30949817210739,-0.6704459058104518,-0.6256649906471274,-0.4811758655587441,-0.4109777666005446,0,1,0,0,0,0,1,0,1,0,0,1,0,1
-0.7297829374002263,-0.2345019465571716,0.9497457622486098,-0.7590176952579549,1.4577381430498988,1,0,0,0,0,0,1,0,1,0,0,0,1,1
-1.599355789460972,0.04392974920860832,-0.6256649906471274,-0.6952107786595365,-1.8678716190874673,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.333028326229574,-0.4100257000981648,-0.6256649906471274,-0.4388418673886433,-0.23635400497465964,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.5745763406908923,-0.693255244983153,-0.6256649906471274,-0.9538218350686867,0.8161233175719611,0,1,0,0,1,0,0,1,0,1,0,0,0,0
-0.8264021431847536,2.210012886237838,-0.6256649906471274,-0.996101617472263,0.2308098398286678,0,0,1,0,1,0,0,1,0,1,0,1,1,0
1.2509107811825833,0.020220185135135526,-0.6256649906471274,-1.0104476222718382,1.6319271903196224,0,1,0,1,1,0,0,0,1,0,0,0,0,0
0.7195051493676832,-0.3451614369809305,-0.6256649906471274,-1.193512801964873,-1.5176283852949628,1,0,0,0,1,0,0,1,1,0,0,1,0,1
-1.1645693634305991,0.5217634455071538,-0.6256649906471274,-0.9168123072960414,-0.5268824125654863,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1.6373876043206925,0.7291136453094489,0.9497457622486098,-0.8547198286070007,-0.585400171874337,1,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.9230213489692809,-0.46148447823672717,-0.6256649906471274,-0.9940017463047331,-0.4689582337889601,0,1,0,0,1,0,0,0,1,0,0,0,1,1
-1.5027365836764446,2.075595324476536,0.9497457622486098,-0.9685122750604758,0.17180692801735012,1,0,0,0,1,0,0,1,0,1,0,0,0,1
-1.599355789460972,-0.5713897025543058,0.9497457622486098,-1.0557119894322795,1.1080058635287895,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.9713309518615445,0.37882521135981184,0.9497457622486098,-1.1936059192166268,0.7548314136006734,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1.0576723696135288,-1.368591729475264,0.9497457622486098,-1.0014428616115965,1.9245761443757112,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1.589078001428429,-0.49412068990634445,-0.6256649906471274,-1.2344782417205655,-0.5261418062351527,0,1,0,0,0,1,0,1,0,0,1,1,1,0
0.7195051493676832,-0.6838505167843656,0.9497457622486098,-1.2330957807061589,0.171387433674838,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.333028326229574,-0.024518807421309432,-0.6256649906471274,-0.9345393424797184,-1.284782058039965,1,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.3578077749996538,-0.6528819061930705,0.9497457622486098,-0.8240672633510131,1.1086872446605271,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.6814733345079627,0.4610013237217357,-0.6256649906471274,-0.9374683653340772,-0.46811281214257555,0,1,0,0,1,0,0,0,1,0,0,1,1,1
-1.2611885692151263,0.37991990231924516,-0.6256649906471274,-0.7325675822994214,-0.3521994257410055,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-1.3578077749996538,-1.0707003177719352,0.9497457622486098,-1.0329481622051402,-0.8773875331472157,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.43992532004664436,0.43568927192441403,-0.6256649906471274,-0.9269443959450795,-1.6343391792110369,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0.5745763406908923,-1.1017676909008876,-0.6256649906471274,-1.1900107404160296,-0.81835604593508,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0.9610531638290014,-0.7517091202026126,0.9497457622486098,-0.9158611389211267,0.2886462180057808,0,0,1,1,0,0,1,1,0,1,0,1,1,0
-0.24668690847758978,2.0055621972203093,2.525156515144347,-0.8157531972308262,-0.06107270612815996,1,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.6814733345079627,-0.3633901172167939,-0.6256649906471274,-0.9420114758410625,-1.516540865207881,1,0,0,0,0,0,1,1,0,0,1,1,1,1
0.09148031176825576,1.9524305739748768,-0.6256649906471274,-0.7470694377197453,-1.1101535649243852,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0.8644339580444741,1.43209271528617,-0.6256649906471274,-0.8300177937273648,-1.3430331990698958,1,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.43992532004664436,-0.9085973442928793,0.9497457622486098,-1.1531808442690088,-0.9939870321702186,1,0,0,1,0,1,0,1,1,0,0,0,0,1
-0.8747117460770172,0.06959970595434327,-0.6256649906471274,-1.2570384992201267,0.7543966992445112,0,1,0,0,0,0,1,0,0,1,0,1,0,0
-0.6331637316156989,2.0025652349050227,-0.6256649906471274,-0.8443701721852171,0.6426156514339759,0,1,0,0,1,0,0,1,0,0,1,0,1,1
-0.9230213489692809,0.04070510865385472,-0.6256649906471274,-1.0539443450937631,2.098083810513697,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.8747117460770172,2.3168376807857385,-0.6256649906471274,-1.0910292202311214,2.098083810513697,1,0,0,1,0,0,1,1,0,1,0,0,0,0
0.28471872333731035,-0.5146549946938922,-0.6256649906471274,-1.1342503652564628,1.1080058635287895,0,1,0,1,1,0,0,0,0,1,0,0,1,0
0.9610531638290014,0.6604068202735336,2.525156515144347,-1.0558082407253782,1.6323333292749664,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1.6856972072129561,-0.18759629620556909,0.9497457622486098,-0.8595181966908166,0.46256864699658373,0,1,0,0,1,0,0,1,0,1,0,0,0,0
-0.9230213489692809,1.7235134327634203,2.525156515144347,-0.8045780814705467,0.46294886764384563,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.6711955464754196,-0.5151890116010489,-0.6256649906471274,-1.2288303856273393,-0.2943630475638925,0,1,0,1,0,1,0,1,0,1,0,0,1,0
-0.10175809980079883,2.1545756384407206,0.9497457622486098,-1.1611790463397331,-1.8678716190874673,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.30949817210739,-0.7916349685565833,-0.6256649906471274,-0.6994840531622974,-0.5272293263222346,0,1,0,0,0,0,1,1,1,0,0,1,0,0
-0.3916157171543807,-0.7652618749830127,-0.6256649906471274,-0.8756464037686659,1.1666876633522865,0,1,0,0,0,0,1,0,0,1,0,1,1,0
-0.05344849690853518,-0.6250037764261714,-0.6256649906471274,-1.1058198747774215,2.1567656103371933,0,1,0,1,1,0,0,0,0,1,0,1,0,0
-1.3578077749996538,-0.41975774307883457,-0.6256649906471274,-0.6236811662692507,0.5216306674673425,0,1,0,0,1,0,0,1,0,1,0,1,0,1
0.333028326229574,0.1371611477548596,-0.6256649906471274,-0.6126961995874044,-0.7607100461216546,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1.444149192751638,1.0719398266350217,-0.6256649906471274,-1.08677771089347,-1.8081022991768887,0,1,0,0,1,0,0,1,0,0,1,1,1,0
-1.3578077749996538,2.3068757745537063,4.100567268040085,-1.2245384530115664,-0.9933342264392987,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0.23640912044504672,-0.9949044401436342,2.525156515144347,-0.8414888855233187,-1.8678716190874673,0,1,0,0,1,0,0,1,1,0,0,0,0,0
0.5262667377986286,-1.4258032069311832,-0.6256649906471274,-0.8709458100938434,-1.2257458393381344,0,1,0,0,1,0,0,0,1,0,0,1,1,1
1.009362766721265,2.4865995579594156,-0.6256649906471274,-0.9316788292981748,-1.4017149988933928,0,1,0,1,0,0,1,1,0,1,0,0,0,0
-1.2611885692151263,0.27958765211637476,-0.6256649906471274,-0.6497358523501501,0.35105421746496834,0,1,0,0,1,0,0,0,0,0,1,0,1,0
-0.10175809980079883,0.37188954660246076,-0.6256649906471274,-1.0468871222387257,-0.2363825803754776,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.28471872333731035,-0.03064164775369188,-0.6256649906471274,-0.7650420412269097,-0.5862455935207209,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.2026011782903197,-1.095503261797704,0.9497457622486098,-1.252932891752421,0.7544511929534121,0,1,0,1,1,0,0,1,0,1,0,0,1,0
-0.8264021431847536,-0.48670038951066547,0.9497457622486098,-0.8659498693764598,-0.3521994257410055,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1.4924587956439015,2.6171361015926835,-0.6256649906471274,-1.0246565239230352,0.40864849720138335,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-0.5365445258311716,-0.0013367052193080343,0.9497457622486098,-1.2529851929833582,0.7548314136006734,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1.0576723696135288,1.3850778143398141,0.9497457622486098,-0.9062761729383201,-0.2939435532213803,1,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.6814733345079627,-0.4325278265984184,-0.6256649906471274,-0.9403250348158202,0.35073310547714753,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1.0576723696135288,-0.6977699165607596,-0.6256649906471274,-0.5559810340505146,0.7541300809655913,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0.18809951755278306,-0.9921561321820073,-0.6256649906471274,-0.6670174766827558,-1.4017149988933928,1,0,0,0,1,0,0,1,0,1,0,0,0,0
-0.8747117460770172,-0.28954764022269114,-0.6256649906471274,-0.7974906464206545,-0.6440819716978339,1,0,0,1,1,0,0,1,0,1,0,0,0,0
-0.05344849690853518,0.4167325457251112,-0.6256649906471274,-1.1585351795165049,1.1080058635287895,1,0,0,1,0,0,1,1,0,1,0,0,1,0
0.6228859435831559,0.13973028474109034,0.9497457622486098,-0.9753531375525039,-1.8678716190874673,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.4061173778919174,-1.1699225819321066,-0.6256649906471274,-0.5330173667905954,1.6330147104067037,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-1.454426980784181,-0.49331747953371435,2.525156515144347,-1.2383090146166025,-0.8186771579229009,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.043170708875992114,1.5778434967448542,-0.6256649906471274,-0.39628678607737705,-1.0514717651008882,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1.3475299869671107,-1.5423534894240678,0.9497457622486098,-1.001683560417068,-1.0515567920684117,1,0,0,0,1,0,0,0,1,0,0,1,0,0
-1.5510461865687082,-0.5943646656286539,-0.6256649906471274,-1.056265316752689,-0.5855642123889832,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.29499651136985344,-0.021192345312245193,-0.6256649906471274,-1.104319954742393,-0.06123674664280678,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.29499651136985344,-0.9325988259555342,0.9497457622486098,-0.7302486037624223,-0.8193918459451515,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0.18809951755278306,-0.9769890906135248,-0.6256649906471274,-0.9119690637288269,-1.3430331990698958,1,0,0,0,1,0,0,1,0,1,0,1,0,0
-1.6476653923532356,0.9194788736465584,-0.6256649906471274,-0.7579273712288302,-0.5271442993547112,1,0,0,0,0,0,1,0,0,1,0,1,0,1
-0.05344849690853518,0.9127276238931519,0.9497457622486098,-1.0273095202562166,0.40864849720138335,1,0,0,0,0,1,0,1,1,0,0,1,0,0
1.4924587956439015,-0.7562469529063068,-0.6256649906471274,-0.9508801676005557,0.055178853593530024,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1.299220384074847,0.270285619476656,0.9497457622486098,-0.8935176199364442,-0.23499986660865785,0,1,0,1,1,0,0,1,0,0,1,1,1,0
0.23640912044504672,1.4101586918786364,-0.6256649906471274,-1.153261017870661,-1.5763434920089727,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.38133792912183767,-1.0020664721333152,-0.6256649906471274,-1.2199967816287274,0.05509382662600667,1,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.29499651136985344,-1.5287579084105243,-0.6256649906471274,-1.2141976352660213,1.8653177787365276,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.09148031176825576,0.8068939507408581,0.9497457622486098,-1.1156239763285476,-0.3521994257410055,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1.7340068101052197,-1.4046741419057955,0.9497457622486098,-1.0084854086662678,-1.051314693627714,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1.3475299869671107,-1.1866090807724254,-0.6256649906471274,-1.222958753289383,2.3896452444827045,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1.3475299869671107,-0.6614467158193906,-0.6256649906471274,-0.9940209951949904,-0.2936816664321547,1,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.488234922938908,1.8959143673039707,-0.6256649906471274,-1.0322588712571685,-0.0021202324631477785,0,1,0,0,1,0,0,0,0,0,1,0,1,1
1.4924587956439015,1.3325426993417373,-0.6256649906471274,-1.0245463882873707,0.9334106773037225,0,1,0,0,0,0,1,1,1,0,0,0,1,1
0.18809951755278306,-0.7902728321411928,0.9497457622486098,-0.6098812414588618,0.7544511929534121,1,0,0,0,0,1,0,1,0,1,0,0,1,0
0.9610531638290014,2.653827695339562,-0.6256649906471274,-1.08770893096349,-0.06063799177199784,0,1,0,1,0,0,1,1,0,1,0,0,1,1
-0.7780925402924899,-0.965676410027957,-0.6256649906471274,-1.2099319778547375,-0.002886640562408874,0,1,0,0,1,0,0,1,1,0,0,0,1,0
1.589078001428429,-0.5403345654919658,-0.6256649906471274,-1.2005791168699973,-0.2356812477403956,0,1,0,0,0,1,0,1,0,1,0,1,1,0
-0.6331637316156989,0.4474415769032713,-0.6256649906471274,-1.1763324408740339,-1.1098324529365644,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.42964753201410133,0.5769953021861338,-0.6256649906471274,-1.1897266667898143,0.8135132134241703,1,0,0,0,1,0,0,0,0,1,0,1,1,1
0.7678147522599469,-1.1428358634736042,2.525156515144347,-1.203098218448877,0.171387433674838,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.599355789460972,0.44787071323946426,-0.6256649906471274,-1.0519130915938395,-0.7607100461216546,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1.589078001428429,0.5346842948474978,-0.6256649906471274,-1.0695533337415526,0.23048872784084767,0,1,0,0,0,1,0,1,0,1,0,1,0,1
1.3958395898593743,-1.2678635551170059,-0.6256649906471274,-0.7914173089190184,1.4577381430498988,1,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.19837730558532612,1.5846502458003955,-0.6256649906471274,-0.9366393145734268,0.6418492433347148,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.7195051493676832,0.8240856243313184,-0.6256649906471274,-1.0327377247724103,-0.23534678036540682,0,1,0,0,1,0,0,1,1,0,0,1,1,0
0.6228859435831559,-0.37752976619221135,-0.6256649906471274,-1.0382422042291584,0.059171671508139935,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.1645693634305991,-1.1295745892800073,-0.6256649906471274,-0.593935070809092,-0.003181834242146734,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.005138894016271534,1.7883099605119073,-0.6256649906471274,-0.709516153112224,-0.23619220201179073,1,0,0,0,1,0,0,1,1,0,0,0,1,0
-1.2611885692151263,-1.5730009032667867,-0.6256649906471274,-0.8905009451530017,-2.158666644957214,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.1397899146605194,1.0997510950379314,-0.6256649906471274,-1.0233339257405447,0.5216851611762428,0,1,0,0,1,0,0,1,0,1,0,0,1,1
-0.9230213489692809,0.7652109158208672,-0.6256649906471274,0.011393616008930912,-0.46933845443622135,1,0,0,0,1,0,0,1,1,0,0,0,1,0
-0.7780925402924899,-0.752178023755296,-0.6256649906471274,-1.1957868479025726,-1.284782058039965,1,0,0,0,1,0,0,0,0,0,1,0,0,1
